"","x"
"hsa-miR-432-5p",0.13479597209137
"hsa-miR-654-5p",0.253489134640577
"hsa-miR-204-5p",0.859353482769346
"hsa-miR-379-5p",0.400820949977295
"hsa-miR-381-5p",0.740943572986224
"hsa-miR-495-5p",0.480644875598869
"hsa-miR-487b-5p",0.835395941593023
"hsa-miR-935",0.89205500856189
"hsa-miR-369-5p",0.314864774777121
"hsa-miR-370-5p",0.108134448997862
"hsa-miR-136-5p",1.06394230309291
"hsa-miR-147b",1.88277489970914
"hsa-miR-382-5p",0.876622234971874
"hsa-miR-452-5p",0.589039725922478
"hsa-miR-376c-5p",0.182472965363376
"hsa-miR-127-5p",0.345195022030564
"hsa-miR-516a-5p",1.48718852447592
"hsa-miR-193b-5p",1.09911089773018
"hsa-miR-7702",0.443573163360326
"hsa-miR-154-5p",0.571288644198741
"hsa-miR-411-5p",0.121038987142583
"hsa-miR-371a-5p",0.211477065520032
"hsa-miR-326",0.791961846413593
"hsa-miR-493-5p",0.631149344375701
"hsa-miR-150-5p",0.589810258183595
"hsa-miR-584-5p",1.59266035093784
"hsa-miR-1224-5p",0.845355474601206
"FGB",4.16379373165833
"CALCA",1.06635100895598
"PAEP",3.94636172140413
"SCGB1A1",5.89159744188299
"FGG",1.20701610312701
"FGA",0.310322631345386
"VIL1",4.71612161350321
"PCSK2",3.09206046566673
"KRT6A",3.10750892798532
"BRDT",2.65612641406424
"NELL1",0.767472777176603
"EEF1A2",4.22127895836937
"CHGB",1.42316076926669
"KLK6",3.15233574879383
"CTNND2",2.93272648252751
"MAGEA4",1.41745580149404
"CEACAM5",3.23175043860821
"COL25A1",0.826943587695293
"CLDN2",0.51003747936751
"NTS",1.15983633582552
"ANKS4B",2.77524487463998
"PCSK1",1.70259691754397
"S100P",3.19943938796125
"SLC6A3",1.7499567819392
"SERPINA4",2.7175992498236
"TNNT1",1.5316604461179
"USH1C",1.16415737611403
"ALB",1.5746861338946
"HP",1.93184735331681
"MAGEA1",1.61370710463646
"DLK1",0.397852276371235
"AGTR2",4.77802428786812
"MMP13",5.47373407850775
"TF",1.16440453732369
"GJB1",0.106111944664085
"AMBP",0.619255238076573
"APOH",2.23071789121574
"AQP4",4.51331198716897
"SCTR",1.77979357423425
"CTSE",0.667359068050596
"DKK1",0.141363610841816
"CPB2",5.83471966367741
"TFPI2",1.19190724702637
"INHA",2.71498333305719
"SPRR2D",1.4097848462213
"SST",0.695359294616916
"PIGR",1.85767076152034
"RPS28",0.295763948828186
"COL17A1",3.07868687433746
"TRIM29",0.957751955530838
"KRT5",1.17140019396648
"PIP",0.0793500643855996
"KRT14",2.00886187552006
"CGA",1.36627807362667
"PRSS1",2.15004719448097
"SERPIND1",1.34830793214323
"GDA",1.35934673037577
"HHIP",4.60550457930201
"TNNI3",1.30180908331236
"HABP2",1.18559509654013
"PTPRZ1",0.0441086027203331
"ITIH2",1.56778107297103
"ABCC2",2.24680611151658
"LRP2",2.39092695066127
"COL2A1",0.999047484511113
"LBP",1.00706373142793
"INA",2.21711650478416
"PPP1R1B",0.623041501482754
"UCN3",1.13593314333347
"LTF",0.589259428431776
"GAL",2.93078889660271
"TMSB4Y",0.0132877024254867
"OPRK1",0.104259300439215
"PTPRT",2.58274348152197
"DUSP13",3.33553741520008
"DEFB1",0.398139649326481
"CNTNAP2",0.421757820226249
"AMY1A",0.418816939201046
"VGLL1",2.12099443508541
"RIMS2",1.50292786442456
"TTR",0.409810360364235
"GABRB3",0.763281190645283
"CHGA",1.34998948061003
"PLA2G1B",4.39442558630627
"PDIA2",2.23223115028069
"PTPRN",2.08798342845644
"TUBB2B",2.01965749736776
"F11",4.85576355911731
"GNG4",1.85934068164634
"HTR3A",4.4426899455428
"SOSTDC1",4.84125053156717
"C4BPA",2.28677488837004
"MYBPC1",1.38331477756542
"SPOCK3",0.889522694161578
"CACNA1B",1.02341177077686
"FBN3",3.14876294028213
"CASR",0.29032519172754
"SAA1",1.43486987509904
"C1orf61",3.30074010002057
"CRYM",0.347612681464286
"ADNP",0.418768531216175
"AEBP2",0.255772905460121
"AFF1",0.32338038629889
"AFF4",0.00432104872813088
"AHR",0.0811992048000931
"AHRR",0.564950631005044
"AIRE",0.642742946831735
"ALX1",1.0409195636621
"ALX4",0.0588065193884066
"ANKZF1",1.15755769682961
"AR",1.61433904665336
"ARID1A",0.378813590565879
"ARID1B",0.130761287604017
"ARID2",0.118101225807542
"ARID3A",0.785480338992306
"ARID3B",0.101275625532547
"ARID4A",0.440900846340008
"ARID5A",0.642290643434372
"ARNT",0.139423351295338
"ARNT2",1.27620548237038
"ARNTL",0.229252852910528
"ARNTL2",2.09340706544188
"ASCL1",0.303440574688357
"ASCL2",1.02863601745424
"ASH1L",0.299542364012657
"ASH2L",0.000323488088262103
"ATF1",0.0312760890218406
"ATF2",0.156085932794322
"ATF3",1.31346677252182
"ATF4",0.120027137055597
"ATF5",0.844450975231155
"ATF6",0.0924764634884605
"ATF6B",0.539354662052379
"ATF7",0.122518212070753
"ATOH1",0.429389457639287
"ATRX",0.0606979742125304
"ATXN7",0.152527356779678
"BACH1",0.237035172660322
"BACH2",0.801412499646869
"BARX1",4.31602383824831
"BARX2",3.23702970924961
"BATF",1.25192877667579
"BATF3",0.0916025469401431
"BCL11A",0.78017061445004
"BCL11B",0.372092144398231
"BCL3",0.418700322945659
"BCL6",0.380750325630228
"BCL6B",1.60631146289303
"BCLAF1",0.0528410585983599
"BHLHE40",0.0777804218956497
"BHLHE41",1.26666129407665
"BMP2",2.07233434425
"BNC2",0.938746722606961
"BPTF",0.250820133266552
"BRCA1",1.422553490242
"CARHSP1",0.133731414857439
"CBFB",0.514333748527782
"CDC5L",0.475424543082567
"CDX1",1.25534426014473
"CDX2",2.16305618974699
"CEBPA",1.11615060115048
"CEBPB",0.107705344785559
"CEBPD",0.658764987977338
"CEBPE",0.750744818408137
"CEBPG",0.19464785069131
"CEBPZ",0.264909974757063
"CENPT",0.625082746159072
"CIC",0.1487444716648
"CIZ1",0.157855921861199
"CLOCK",0.184308638022994
"CNOT4",0.105321016017233
"CREB1",0.0466696976189951
"CREB3",0.289212518956105
"CREB3L1",0.0430426096954717
"CREB3L3",0.322239052607215
"CREB3L4",1.33940917010993
"CREB5",0.77193585725431
"CREBBP",0.0570087148103324
"CREBZF",1.0312446260481
"CREM",0.23788295436229
"CRX",0.138215830547855
"CTCF",0.201249827693736
"CUX1",0.137282429744492
"CUX2",0.513384150847983
"CXXC1",0.281189488732752
"DACH1",2.99905421422647
"DBP",0.412556399956274
"DDB2",0.140429545803354
"DDIT3",0.821367504439333
"DEAF1",0.454475568434432
"DLX1",1.3553334274557
"DLX2",0.965093569927758
"DLX3",1.33419038434698
"DLX4",0.96213803262495
"DLX5",1.39694895738558
"DMAP1",0.34132541535306
"DMRTB1",0.300378238423315
"DMTF1",0.485936274292824
"DNAJC1",0.122277391208414
"DNMT1",0.890499319828108
"DNMT3A",1.37714671608375
"DNMT3B",2.08389531020235
"DNMT3L",0.241108236474035
"DPF1",0.773794650029102
"DPF2",0.278690221362402
"DR1",0.122483878187065
"DRAP1",0.593184638779875
"E2F1",1.47201413841598
"E2F2",2.382759645125
"E2F3",1.48406182727934
"E2F4",0.399295858372482
"E2F5",1.23011849213346
"E2F6",0.673694470433515
"E4F1",0.724310571495243
"EBF1",1.23708846592449
"EGR1",1.82665969780256
"EGR2",1.53542581169053
"EGR4",1.11570319570733
"EHF",0.285585255625286
"ELF1",0.334580940602614
"ELF2",0.00198740229598826
"ELF3",1.13777488146637
"ELF4",0.28105591399869
"ELF5",1.97116162193472
"ELK1",0.370370847525284
"ELK3",0.319960233150767
"ELK4",0.571690341077026
"EMX2",0.0867040999847966
"EN1",0.646931073501157
"EN2",2.60292528271472
"ENO1",1.17072076637332
"EOMES",0.0457444010426319
"EPAS1",2.47669347483941
"ERF",0.0549615794072471
"ERG",2.23476500712373
"ESR1",0.0671520775216119
"ESR2",0.355911829142025
"ESRRA",0.580925826364959
"ESRRB",0.0187218940624891
"ESRRG",0.49450641915993
"ETS1",1.18888333272123
"ETS2",0.953455209195345
"ETV1",1.64356754897431
"ETV3",0.594594182395624
"ETV4",3.87039320684934
"ETV5",1.28083710860595
"ETV6",0.719223640418723
"EZH1",0.402701500926991
"EZH2",2.82603117884644
"FIZ1",0.268491903098262
"FLI1",1.71228062208479
"FOS",1.71997689639402
"FOSB",3.32624537053587
"FOSL1",0.0839577946390353
"FOSL2",0.498785434095712
"FOXA1",1.23020485732549
"FOXA2",1.41441562221365
"FOXA3",2.49528569487466
"FOXC1",0.0940431083458995
"FOXD3",1.90226245792469
"FOXE1",2.34025342421481
"FOXF2",1.5159375350257
"FOXG1",0.764374868289734
"FOXH1",2.57578611160429
"FOXJ3",0.270465454881691
"FOXK2",0.610811493130043
"FOXL1",0.0550222163949884
"FOXL2",1.1894518218119
"FOXM1",3.39774795023488
"FOXN3",0.793323442798243
"FOXO1",1.16722402109983
"FOXO3",0.745356855557201
"FOXO4",0.742760518353023
"FOXP1",0.502135002126178
"FOXP2",0.661945534909206
"FOXP3",2.21827217742087
"FOXP4",0.563782111339088
"FOXS1",0.443021153014258
"FUBP1",0.73948352170234
"FUBP3",0.256506063156401
"GABPA",0.239896888653483
"GABPB1",0.256031058604049
"GATA1",1.87974646561309
"GATA2",1.70440282790642
"GATA3",0.650387010790638
"GATA4",0.969992568474577
"GATA5",2.0930022606889
"GATA6",2.1107686717431
"GATAD2A",0.2108637782895
"GATAD2B",0.170460959931371
"GCM1",2.02613104547007
"GFI1",0.196371010434991
"GFI1B",1.86597406268889
"GLI1",0.307234487374853
"GLI2",0.0611649390909355
"GLI3",0.768256109636364
"GMEB1",0.112237337265064
"GMEB2",0.396701136498408
"GSC",0.742823503118418
"GTF2I",0.127272160931289
"GTF3A",0.605839499289703
"HAND1",1.38233662957977
"HAND2",0.540792273166527
"HBP1",0.274150638836304
"HES1",0.666396503179494
"HES6",2.24474894314549
"HESX1",0.895141163042213
"HEY1",0.980133615738564
"HEY2",1.01380719330979
"HEYL",0.970597432984754
"HHEX",0.554613532444807
"HIC1",0.613133130090891
"HIC2",0.237878533275954
"HIF1A",0.561676066766527
"HIF3A",1.89255352276904
"HIVEP1",0.218435586376106
"HIVEP2",0.268147864929902
"HIVEP3",0.622370978002803
"HLF",2.34500002636254
"HLTF",0.950987111245284
"HMG20A",0.0361242151315189
"HMG20B",0.507197961702584
"HMGA1",2.09219646287443
"HMGA2",3.23593027778562
"HMGXB3",0.400897946740983
"HMGXB4",0.486880683165666
"HNF1A",1.51687944029377
"HNF1B",0.426527754099543
"HNF4A",0.518262164364797
"HNF4G",3.7073669151536
"HOPX",1.10600528948637
"HOXA1",0.982140669420411
"HOXA10",2.46955067481989
"HOXA11",1.46252407087548
"HOXA13",1.5372589499804
"HOXA2",1.04626757583613
"HOXA3",0.0184824570609856
"HOXA5",1.61040573398308
"HOXA7",1.14912788521411
"HOXA9",0.212906323214987
"HOXB1",0.309161612668419
"HOXB13",2.76521285273547
"HOXB2",0.653117094841579
"HOXB3",1.04979224483114
"HOXB4",0.317762590583377
"HOXB6",0.16493217339524
"HOXB7",1.41426614435307
"HOXB8",0.753301637149487
"HOXB9",3.94158505553336
"HOXC10",3.55792828784787
"HOXC13",3.60506935420019
"HOXC4",1.03494572820412
"HOXC8",1.29794248436431
"HOXC9",1.66583790116668
"HOXD10",0.258321935111703
"HOXD11",1.51554510224647
"HOXD12",0.374836061730773
"HOXD13",1.24303326425908
"HOXD4",1.1745025478082
"HOXD8",0.192378741448675
"HOXD9",0.41555241686495
"HSF1",0.601200051558671
"HSF2",0.0184342683558922
"HSF4",2.00187542233184
"HSFX1",0.0312244984199162
"ID1",1.17604699173664
"ID2",1.10201914307503
"ID3",1.20910355118547
"ID4",2.28932672518332
"IFI16",0.184046002802134
"IKZF1",0.77711294539196
"IKZF2",0.811248580038351
"IKZF3",0.494646758362606
"IKZF4",0.0272955298382414
"IKZF5",0.163937598804085
"INSM1",0.791919647959916
"IRF1",0.3767178950923
"IRF2",0.0664847291120196
"IRF3",0.895504015648655
"IRF4",0.613677984665713
"IRF5",0.152495193839709
"IRF7",1.44239743384249
"IRF8",1.21215921390168
"IRF9",0.260762919308706
"IRX4",0.746752515686244
"ISL1",1.17387691545587
"ISL2",1.18146288309542
"JARID2",0.366299395994774
"JDP2",1.08836271925588
"JUN",0.840274627518438
"JUNB",1.02019348548469
"JUND",0.87355528603196
"KAT5",0.251128684086087
"KCMF1",0.427733283077941
"KCNIP3",0.706344785744058
"KHSRP",0.314726777422444
"KIAA1549",0.593159387614323
"KLF1",0.668968727924403
"KLF10",0.86387008001801
"KLF11",0.669988040030038
"KLF12",0.529291940787261
"KLF13",1.45901119529186
"KLF16",0.542150221553205
"KLF2",1.6934195706195
"KLF3",0.0396675830311182
"KLF4",2.42332223289315
"KLF5",0.0584724272243626
"KLF6",1.57371005670347
"KLF8",0.655495087784842
"KLF9",1.67128374419701
"L3MBTL2",9.44493056476148e-05
"LEF1",0.783911174718071
"LHX1",1.23086537049197
"LHX2",2.53222118290687
"LHX3",0.592264280311634
"LHX4",1.08404170933164
"LHX9",2.54826783686473
"LMX1A",0.0415221224722853
"LMX1B",0.997780372455504
"LYAR",0.117971721565471
"LYL1",0.788692642159456
"MAF",0.287126171367054
"MAF1",0.329337988345691
"MAFA",0.356916154396035
"MAFB",0.533768218284483
"MAFF",0.975351802964918
"MAFG",0.0907373920426942
"MAFK",0.196843732943948
"MATR3",0.768891432808276
"MAX",0.154848625877045
"MAZ",0.843230825863583
"MBD1",0.122332562789826
"MBD2",0.0584871924497712
"MBD3",0.00657300446152131
"MBD4",0.291385130574936
"MECP2",0.244524658586342
"MEF2A",0.700493738538303
"MEF2B",0.901507991731529
"MEF2C",0.696614705256332
"MEF2D",0.0592923783542911
"MEIS1",1.00684096231297
"MEIS2",0.834389242722466
"MEIS3",0.420455494326765
"MEOX1",1.85332287242702
"MEOX2",1.47490261392254
"MGA",0.27741608597817
"MIER1",0.0959110984668516
"MITF",1.37117840166306
"MLLT1",0.273793208146372
"MLLT10",0.157075607098366
"MLLT3",0.171556339149846
"MLLT4",0.330128090687938
"MLLT6",0.0624462801368129
"MLX",0.0692329057661984
"MLXIP",0.0703326339942603
"MLXIPL",0.949534713398715
"MNT",0.290526302735636
"MSC",0.965157995629818
"MSX1",1.13443164604839
"MSX2",0.610873802037172
"MTA1",0.777465016819726
"MTA2",0.490754812029845
"MTF1",0.1334273335137
"MTF2",0.583789478816541
"MXD1",0.107214636249415
"MXD3",1.25452199937798
"MXD4",0.573783642605741
"MXI1",0.113624141926802
"MYB",0.325202579016041
"MYBL1",1.16005680746742
"MYBL2",3.96909230895067
"MYC",0.480467183416506
"MYCN",1.73724726188504
"MYF5",0.163549382431306
"MYF6",0.328236120122823
"MYOD1",0.3123643600018
"MYOG",0.253871671399801
"MYT1",0.497732359600755
"MZF1",0.234079853721523
"NCOA1",0.494116598363836
"NCOA2",0.0539640195313353
"NCOA3",0.285380278465886
"NCOA4",0.54151964183897
"NCOA5",0.297495266372453
"NCOA6",0.44610409320143
"NCOR1",0.136438169293973
"NCOR2",0.0409216729286204
"NEUROD1",0.659774436940918
"NEUROD2",0.125528541717481
"NEUROD6",0.226996679700237
"NEUROG1",0.131707026563573
"NEUROG2",0.605429028282007
"NFAT5",0.24835878542103
"NFATC1",0.980371871843088
"NFATC2",1.01028548671918
"NFATC3",0.614792908224939
"NFATC4",1.12433176064313
"NFE2",0.263679151463288
"NFE2L1",0.105653184485719
"NFE2L2",0.374824625339806
"NFE2L3",1.29602654759693
"NFIA",0.841969483126944
"NFIB",0.575396704753593
"NFIC",0.611822304861636
"NFIL3",0.740850312926035
"NFIX",1.69485615034093
"NFKB1",0.181246194509087
"NFKB2",0.453163488918311
"NFKBIA",0.863691495525281
"NFKBIB",0.38886867185876
"NFKBIE",0.946792884039875
"NFKBIZ",0.797116425174091
"NFRKB",0.492769824905833
"NFX1",0.0589985024628543
"NFYA",0.803849980559542
"NFYB",0.317302681471439
"NFYC",0.277792303738988
"NHLH1",0.601684995563984
"NHLH2",1.64918794044849
"NKRF",0.678328996307517
"NKX2-1",0.236152496857671
"NKX2-2",0.514182841922769
"NKX2-5",0.675833537316576
"NKX3-1",0.514711339370424
"NOC4L",0.657073367055892
"NONO",0.710189426308352
"NPAS2",0.857847249696591
"NPAS4",0.705758562744701
"NR0B1",1.24526430872477
"NR0B2",1.99920809222992
"NR1D1",0.784914461336041
"NR1D2",0.0353812747117548
"NR1H2",0.278345322255652
"NR1H3",0.0505341554491405
"NR1H4",0.693140917857927
"NR1I2",0.792742996973303
"NR1I3",0.839540824148989
"NR2C1",0.0155513303477361
"NR2C2",0.0389741255670284
"NR2F1",0.920687149746184
"NR2F2",0.433188079712911
"NR2F6",1.14237979922319
"NR3C1",0.525743445719841
"NR3C2",1.31949811670447
"NR4A1",2.04687973721928
"NR4A2",1.11190802939442
"NR4A3",2.38719786882792
"NR5A1",1.24886255767117
"NR5A2",1.43364930603064
"NR6A1",0.302171750785924
"NRF1",0.0293356171345307
"NRL",0.326098384005173
"OLIG2",0.493320139028505
"OLIG3",0.499131867389334
"ONECUT1",3.25889926578456
"OSR1",1.22454305456083
"OTX1",3.63481101272765
"OTX2",0.78510722521169
"PARP1",0.981724983629569
"PATZ1",0.60569065397258
"PAWR",0.576981888911964
"PAX1",0.381227843042398
"PAX2",0.133011208412169
"PAX3",0.423425567383364
"PAX5",1.58183659987183
"PAX6",1.4572071981162
"PAX7",2.48303417939893
"PAX8",0.33331656991816
"PAX9",2.23198203631724
"PBRM1",0.118091049937302
"PBX1",0.912607124711945
"PBX2",0.198338267415955
"PBX3",0.242213379946391
"PCBP1",0.104695676258
"PCBP2",0.0643832319458273
"PCGF6",0.461695605977039
"PDX1",2.57160729146608
"PEG3",1.65639646322457
"PGR",2.10284335716611
"PHB",0.582968720667708
"PHB2",0.344124338700941
"PHOX2A",0.702033829661526
"PITX1",4.73354550016817
"PITX2",5.09344144906997
"PKNOX1",0.186357784105133
"PKNOX2",2.77250722945367
"PLAG1",0.0693299583338272
"PLAGL1",1.19139655830337
"PLAGL2",0.142156020284474
"PLEK",0.877024615878573
"POGZ",0.521533260021377
"POU1F1",0.00877361331335802
"POU2AF1",1.93836303176051
"POU2F1",0.655224684346649
"POU2F2",0.659398286991103
"POU2F3",0.284905798882545
"POU3F1",0.247098871608272
"POU3F2",2.46137556207533
"POU3F3",0.361724017830222
"POU3F4",0.152530419852673
"POU4F1",3.07694714661695
"POU4F2",0.165857654222876
"POU5F1",0.521160754236311
"PPARA",0.279736919354606
"PPARD",0.485518804162926
"PPARG",1.96599024120439
"PPP1R13L",0.357266569692436
"PRDM1",0.00069014899669817
"PRDM16",1.54349187976199
"PRDM2",0.111671822632855
"PRDM4",0.0929113027373623
"PREB",0.855146068772612
"PROX1",0.0783075949058774
"PRRX1",0.411708269921812
"PRRX2",1.5549991105799
"PSPC1",0.360924419397938
"PURA",0.255273035311919
"PURB",0.198668697799106
"RARA",0.477476548617039
"RARB",0.545756202874876
"RARG",0.365517467894113
"RAX",0.649181256307291
"RAX2",0.0244087305864982
"RBAK",0.639911439370004
"RBPJ",0.22962273475275
"RCOR1",0.281699985753255
"RCOR2",2.48772467953047
"RCOR3",0.379684717231433
"REL",0.22329940040474
"RELA",0.0865897082409859
"RELB",0.461739203488507
"RERE",0.169797987162641
"REST",0.0914170435302353
"RFX1",0.168622679091851
"RFX2",1.4084120314531
"RFX3",0.407011091584348
"RFX4",1.11930133927958
"RFX5",0.401273194861568
"RFX6",0.831622236196905
"RFXANK",0.367150250871696
"RFXAP",0.300860375409424
"RLF",0.169804442191428
"RORA",1.2401278105737
"RORB",1.5944754892401
"RORC",0.145775134635589
"RREB1",0.264111688869836
"RUNX1",0.634198645158578
"RUNX1T1",1.60682107003411
"RUNX2",1.55166157214346
"RUNX3",0.360323822950292
"RXRA",0.57519212602355
"RXRB",0.304937078441146
"RXRG",3.87031507760499
"SALL1",1.84498269039226
"SALL2",0.108040164497346
"SATB1",0.883305409618163
"SATB2",1.03268149618761
"SCAPER",0.46442203879627
"SETBP1",1.09895415897849
"SFPQ",0.545860721281351
"SHOX",0.115542216466054
"SIM1",0.874784472981653
"SIM2",0.791926897878111
"SIX1",2.71856566354867
"SIX2",2.34304567379497
"SIX3",0.153812654193233
"SIX4",2.36278130576245
"SIX5",0.585331762878579
"SIX6",0.499270868492757
"SKI",0.545033766586219
"SKIL",0.0867263063624089
"SMAD1",0.404517967082376
"SMAD2",0.146716359128701
"SMAD3",0.0751159489767925
"SMAD4",0.360548870412172
"SMAD5",0.207072395572506
"SMAD6",2.03307519855489
"SMAD7",0.845304624998237
"SMAD9",2.29661696081006
"SMARCA1",0.535908009865648
"SMARCA2",0.936963918287156
"SMARCA4",0.517752228050056
"SMARCA5",0.382796543303058
"SMARCB1",0.55966251201763
"SMARCC1",0.566603376331921
"SMARCC2",0.167003816143954
"SMARCD1",0.388983797216901
"SMARCD3",0.498448102592553
"SMARCE1",0.24001175825226
"SNAI1",0.68296672731805
"SNAPC4",0.591433363944742
"SOX1",0.914909515773932
"SOX10",0.146939346279041
"SOX11",2.19574160302353
"SOX13",0.748724987603562
"SOX17",2.75822651816208
"SOX18",1.33841678890778
"SOX2",1.42524289724324
"SOX3",0.499062139084769
"SOX30",0.594943533594527
"SOX4",1.87381702813244
"SOX5",2.36368216478924
"SOX6",0.772217647912417
"SOX7",2.75013915387399
"SOX8",0.417715734150921
"SOX9",0.668231639733102
"SP1",0.103961119290426
"SP100",0.229351391577882
"SP110",0.0419272884724204
"SP2",0.22123005015949
"SP3",0.497705906877401
"SP4",0.119055926500542
"SPDEF",2.75963608162561
"SPI1",1.62580669054028
"SPIB",1.18655882629027
"SREBF1",0.356145029337724
"SREBF2",0.59258355212604
"SRF",0.343567306198135
"SSRP1",0.630512199485731
"ST18",0.982109840292613
"STAT1",0.747450110391105
"STAT2",0.685714222931758
"STAT3",0.236264455492794
"STAT4",0.254365555741136
"STAT5A",0.734694540405783
"STAT5B",0.493095058614863
"STAT6",0.251011741785258
"TAF1",0.214385444696267
"TAL1",2.74914362284824
"TAX1BP1",0.522345393937742
"TBP",0.0885739425540026
"TBPL1",0.00383711481062221
"TBR1",0.877613410302213
"TBX19",0.608652539431937
"TBX2",1.65326865526763
"TBX4",2.47160125271595
"TBX5",1.6979433014391
"TCF12",0.0457155190163911
"TCF19",1.00571683341419
"TCF20",0.583312499305718
"TCF21",3.65088689799838
"TCF25",0.246117136302371
"TCF3",1.11192353974321
"TCF4",1.30775694786544
"TCF7L1",0.714409178439464
"TCF7L2",0.271693290619234
"TEAD1",0.371889256455337
"TEAD2",0.315306299494582
"TEAD3",0.520356917953852
"TEAD4",0.390751660730916
"TEF",1.04292847973834
"TERF1",0.212275812428691
"TFAM",0.626106615772362
"TFAP2A",3.81808682391113
"TFAP2B",0.176075674394263
"TFAP2C",1.07602982780806
"TFB1M",0.437117606351963
"TFCP2",0.453187952346323
"TFDP1",0.532697445692517
"TFDP2",0.665616680733654
"TFE3",0.103541116918819
"TFEB",0.262541953257798
"TFEC",1.0678151189312
"TGIF1",0.569877227602407
"TGIF2",0.525031784091991
"THAP1",0.128492346610984
"THAP7",0.408023695957051
"THAP8",0.826915877015391
"THRA",0.919571769129926
"THRB",1.42822614474564
"TLX1",1.38451247185616
"TLX2",0.958318935417555
"TLX3",0.628518115246218
"TOE1",0.0027586423004573
"TOPORS",0.097505263031513
"TOX4",0.162017239442421
"TP53",0.462010216475956
"TP63",0.47050186522352
"TP73",0.877915881472823
"TRERF1",0.630961592528261
"TRPS1",0.359130858863599
"TSC22D1",0.908589568335884
"TSC22D3",1.00613364201932
"TSC22D4",0.36964958665095
"TTF1",0.154201508922101
"TTF2",1.04569088450276
"TUB",1.11735399374085
"TWIST1",1.93785566682219
"UBTF",0.372233867841167
"UNK",0.391919659103515
"USF1",0.563853572646494
"USF2",0.0351264714167767
"UTF1",0.450669386166756
"VDR",0.623662940915301
"WIZ",0.210887565927269
"WT1",0.407654076344284
"XBP1",0.553572585738529
"YBX1",0.0719987057958189
"YEATS4",0.551600576921018
"YY1",0.576814430268443
"ZBED1",0.401313916365578
"ZBTB1",0.0954458902470332
"ZBTB11",0.294160866974164
"ZBTB12",1.35010786865237
"ZBTB16",3.44248552431613
"ZBTB17",0.426924288006807
"ZBTB2",0.106153234710373
"ZBTB22",0.337758188193533
"ZBTB24",0.00567091711142886
"ZBTB25",0.450514578092322
"ZBTB32",0.827490966497187
"ZBTB33",0.404224810237722
"ZBTB43",0.0888264996479409
"ZBTB44",0.0436504758087226
"ZBTB45",0.147712516825618
"ZBTB48",0.567550919493852
